/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_46_631.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_46_631.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_46_631.jpg,-0.05,0.705162,0,2.709642
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_46_702.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_46_702.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_46_702.jpg,-0.2,0.8851951,0,3.309661
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_46_774.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_46_774.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_46_774.jpg,-0.4,1,0,4.216538
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_46_851.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_46_851.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_46_851.jpg,0,1,0,5.135746
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_46_926.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_46_926.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_46_926.jpg,0,1,0,5.829734
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_46_997.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_46_997.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_46_997.jpg,-0.05,1,0,6.748496
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_47_067.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_47_067.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_47_067.jpg,-0.2,1,0,7.425158
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_47_159.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_47_159.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_47_159.jpg,0,1,0,8.547577
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_47_233.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_47_233.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_47_233.jpg,-0.1,1,0,9.443911
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_47_379.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_47_379.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_47_379.jpg,-0.45,1,0,10.93689
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_47_463.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_47_463.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_47_463.jpg,0,1,0,11.62805
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_47_547.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_47_547.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_47_547.jpg,0,1,0,12.61412
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_47_635.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_47_635.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_47_635.jpg,0,1,0,13.66579
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_47_715.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_47_715.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_47_715.jpg,0,1,0,14.51564
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_47_786.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_47_786.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_47_786.jpg,0,1,0,15.28512
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_47_860.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_47_860.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_47_860.jpg,0,1,0,16.14743
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_47_929.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_47_929.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_47_929.jpg,0,1,0,17.00017
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_48_001.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_48_001.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_48_001.jpg,0,1,0,17.46224
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_48_079.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_48_079.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_48_079.jpg,0,1,0,18.29569
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_48_148.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_48_148.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_48_148.jpg,0,1,0,19.06555
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_48_216.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_48_216.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_48_216.jpg,0,1,0,19.86985
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_48_283.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_48_283.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_48_283.jpg,0,1,0,20.36929
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_48_357.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_48_357.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_48_357.jpg,0,1,0,21.18848
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_48_434.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_48_434.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_48_434.jpg,0,1,0,21.9995
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_48_504.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_48_504.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_48_504.jpg,0,1,0,22.62949
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_48_578.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_48_578.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_48_578.jpg,0,1,0,23.40744
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_48_666.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_48_666.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_48_666.jpg,0,1,0,24.18258
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_48_737.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_48_737.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_48_737.jpg,-0.2,1,0,24.93588
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_48_814.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_48_814.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_48_814.jpg,0,1,0,25.70004
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_48_885.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_48_885.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_48_885.jpg,0,1,0,26.27032
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_48_961.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_48_961.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_48_961.jpg,0,1,0,27.02653
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_49_037.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_49_037.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_49_037.jpg,0,1,0,27.77621
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_49_112.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_49_112.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_49_112.jpg,0,1,0,28.52014
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_49_188.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_49_188.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_49_188.jpg,0.1,1,0,29.07082
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_49_261.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_49_261.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_49_261.jpg,0,1,0,29.78634
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_49_336.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_49_336.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_49_336.jpg,0,1,0,30.19006
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_49_415.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_49_415.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_49_415.jpg,0,1,0,30.19025
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_49_503.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_49_503.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_49_503.jpg,0,1,0,30.19027
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_49_593.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_49_593.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_49_593.jpg,0,1,0,30.19041
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_49_662.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_49_662.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_49_662.jpg,0,1,0,30.19037
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_49_731.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_49_731.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_49_731.jpg,0,1,0,30.19026
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_49_807.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_49_807.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_49_807.jpg,0,1,0,30.19032
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_49_877.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_49_877.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_49_877.jpg,0,1,0,30.19032
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_49_952.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_49_952.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_49_952.jpg,0.2,1,0,30.17989
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_50_023.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_50_023.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_50_023.jpg,0.35,1,0,30.16345
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_50_097.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_50_097.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_50_097.jpg,0,1,0,30.18957
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_50_174.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_50_174.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_50_174.jpg,0.15,1,0,30.18711
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_50_246.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_50_246.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_50_246.jpg,0.3,1,0,30.17287
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_50_312.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_50_312.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_50_312.jpg,0,1,0,30.18801
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_50_385.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_50_385.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_50_385.jpg,0,1,0,29.75854
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_50_456.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_50_456.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_50_456.jpg,0.15,1,0,30.22488
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_50_526.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_50_526.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_50_526.jpg,0.3,1,0,29.27646
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_50_600.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_50_600.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_50_600.jpg,0.5000001,1,0,29.13725
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_50_670.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_50_670.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_50_670.jpg,0.7,1,0,28.5491
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_50_743.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_50_743.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_50_743.jpg,0.8500001,1,0,28.28424
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_50_818.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_50_818.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_50_818.jpg,1,1,0,27.87675
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_50_896.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_50_896.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_50_896.jpg,0,1,0,27.78254
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_50_969.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_50_969.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_50_969.jpg,0,1,0,28.40946
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_51_046.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_51_046.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_51_046.jpg,0,1,0,28.37877
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_51_124.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_51_124.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_51_124.jpg,0,0.8481373,0,28.5283
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_51_202.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_51_202.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_51_202.jpg,0,0.6126883,0,28.77667
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_51_269.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_51_269.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_51_269.jpg,0,0.3723012,0,28.54149
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_51_346.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_51_346.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_51_346.jpg,0,0.179719,0,28.25934
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_51_425.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_51_425.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_51_425.jpg,0,0,0,27.64972
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_51_492.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_51_492.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_51_492.jpg,0,0,0,26.94081
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_51_571.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_51_571.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_51_571.jpg,0,0,0,26.21379
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_51_650.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_51_650.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_51_650.jpg,-0.2,0,0,25.46759
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_51_729.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_51_729.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_51_729.jpg,-0.4,0,0,24.86694
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_51_798.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_51_798.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_51_798.jpg,-0.5500001,0,0,24.29076
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_51_878.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_51_878.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_51_878.jpg,-0.7500002,0,0,23.37113
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_51_944.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_51_944.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_51_944.jpg,-0.9000002,0,0,22.69285
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_52_025.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_52_025.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_52_025.jpg,-1,0,0,22.24232
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_52_102.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_52_102.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_52_102.jpg,-1,0,0,21.6221
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_52_182.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_52_182.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_52_182.jpg,-1,0,0,20.89579
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_52_259.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_52_259.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_52_259.jpg,0,0,0,20.44662
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_52_334.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_52_334.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_52_334.jpg,0.15,0,0,20.139
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_52_412.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_52_412.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_52_412.jpg,0.35,0,0,19.64697
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_52_488.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_52_488.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_52_488.jpg,0.5000001,0,0,19.44909
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_52_560.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_52_560.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_52_560.jpg,0.7,0,0,19.00435
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_52_634.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_52_634.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_52_634.jpg,0.9000002,0.255891,0,18.69822
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_52_708.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_52_708.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_52_708.jpg,1,0.440025,0,18.45478
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_52_780.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_52_780.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_52_780.jpg,1,0.6946889,0,18.64685
/Users/joelu/dataaa/track 2/data1/IMG/center_2020_09_13_19_56_52_857.jpg,/Users/joelu/dataaa/track 2/data1/IMG/left_2020_09_13_19_56_52_857.jpg,/Users/joelu/dataaa/track 2/data1/IMG/right_2020_09_13_19_56_52_857.jpg,0,0.9242102,0,19.20775
